X,Y,OBJECTID,DACRID,FOLIO,NAME,ADDRESS,CITY,ZIPCODE,CONTACT,PHONE,DCOUNSELOR,LICNUM,LICDATE,LICEXP,CAPACITY,LAT,LON,POINT_X,POINT_Y
-80.397750707648683,25.530621580221187,1491, ,3069260070450,Rios Family Child Care Homes/Dunamos Inc,25423 SW 127TH PL,Miami-Dade,33032,Richard Rios,305-257-1980, ,EXEMPT,,,0,25.53062,-80.39775,854758.249803662,435546.031509154
-80.480433525674613,25.473744028616316,1492, ,1078130120140,The Thinking Child Academy Inc.,155 NW 4TH ST,Homestead,33030, ,305-247-3036, ,C11MD1504,2007-05-02T00:00:00.000Z,2011-05-01T00:00:00.000Z,0,25.47374,-80.48043,827573.937374495,414759.40641582
-80.230876445400213,25.913407005146254,1493, ,3421150061470,Wanza and Braxtons Day Care / Pink & Blue,1840 NW 152ND TER,Miami Gardens,33054, ,305-681-0616, ,C11MD0625,1985-01-24T00:00:00.000Z,2011-01-24T00:00:00.000Z,0,25.9134,-80.23087,908975.999963746,574957.875060238
-80.397445161874458,25.507708037136243,1494, ,3069350000060,ABF Learning Center,12767 SW 280th ST,Miami-Dade,33032,Rocio Leiva,305-257-5565, ,C11MD2090,,,0,25.5077,-80.39744,854896.737387579,427218.694161236
-80.445385031720889,25.683209282478391,1495, ,3059040550010,Acadekids Preschool and Learning Center Inc I,8901 SW 157TH AVE #18-19,Miami-Dade,33196,Marlyn Mora,305-385-7709, ,C11MD1766,,,0,25.6832,-80.44538,838818.574990161,490935.158919655
-80.207017527423929,25.805211631830996,1496, ,0131250241080,Miami City Mission Youth Center - Y.E.S Program Inc,3033 NW 7TH AVE,Miami,33127, ,305-633-5105, ,EXEMPT,,,0,25.80521,-80.20701,917056.062543746,535678.813198574
-80.355992373444366,25.60185638999862,1497, ,3050320001480,Robert R Moton Elementary School,18050 HOMESTEAD AVE,Miami-Dade,33157, ,305-235-3612, ,EXEMPT,,,0,25.60185,-80.35599,868402.750073664,461500.74994082
-80.331765685190746,25.778624670940406,1498, ,3030530010511,Learn and Play Inc. I Blue School,8391 NW 8TH ST,Miami-Dade,33126,Liset Hernandez,305-263-9501, ,C11MD0246,1997-03-12T00:00:00.000Z,2011-03-11T00:00:00.000Z,0,25.77862,-80.33176,876062.12550291,525787.665001906
-80.343759420434097,25.943863437055064,1499, ,3020040120010,Kiddie Academy of Miami Lakes,18600 NW 87TH AVE,Miami-Dade,33015, ,305-200-5437, ,C11MD1559,2007-09-11T00:00:00.000Z,2010-09-10T00:00:00.000Z,0,25.94386,-80.34376,871815.200925913,585826.064937986
-80.414424871236491,25.604446200234399,1500, ,3059340010300,Mini Me Academy Inc,17550 SW 137TH AVE,Miami-Dade,33177,Raysa Soler,305-238-9009, ,C11MD1672,2008-09-26T00:00:00.000Z,2010-10-01T00:00:00.000Z,0,25.60444,-80.41442,849141.500210412,462352.718381241
-80.306270404177724,25.856253697627597,1501,DACR773,0430010330001,Rodriguez Family Day Care Home,3840 W 11TH LN,Hialeah,33012,Rheda Kyler,305-302-8688, , ,2008-12-10T00:00:00.000Z,2010-12-09T00:00:00.000Z,10,25.85625,-80.30627,884303.270109829,554046.309928074
-80.463412806423221,25.682402482262479,1502, ,3059050190050,Forest Lakes Learning Center,16760 SW 88TH ST,Miami-Dade,33196, ,305-382-6650, ,C11MD1634,2008-07-30T00:00:00.000Z,2010-07-29T00:00:00.000Z,0,25.6824,-80.46341,832882.579972412,490617.423990823
-80.454310482178116,25.717879090367255,1503, ,3049200010420,Dr Manuel Barreiro Elementary,5125 SW 162ND AVE,Miami-Dade,33185,Patricia M garcia,305-229-4800, ,EXEMPT,,,0,25.71787,-80.45431,835827.059975829,503523.696734659
-80.302351294443284,25.632310682730953,1504, ,3350230000891,3 C's Preschool - Christ Congregational Church,14920 SW 67TH AVE,Palmetto Bay,33158,Adriana Black,305-238-0844, ,C11MD0498,1984-12-17T00:00:00.000Z,1984-12-17T00:00:00.000Z,0,25.63231,-80.30235,886022.624938827,472658.906102158
-80.286137723152777,25.714821334018147,1505, ,3040250000060,Alexander Montessori School - Red Road Campus,6050 SW 57TH AVE,Miami-Dade,33143, ,305-665-6274, ,EXEMPT,,,0,25.71482,-80.28614,891202.812413078,502676.436946243
-80.366713309117827,25.727454985563629,1506, ,3040200000031,Westwood Christian School,4301 SW 107TH AVE,Miami-Dade,33165, ,305-274-3380, ,EXEMPT,,,0,25.72745,-80.36671,864651.000031244,507132.874883741
-80.269668086192226,25.952180054161879,1507, ,3411320030910,Tender Loving Care Preschool I,19601 NW 42ND AVE,Miami Gardens,33055, ,305-620-3785, ,C11MD1120,1991-11-19T00:00:00.000Z,2010-06-08T00:00:00.000Z,0,25.95218,-80.26967,896146.312040497,588977.812571488
-80.307289233847115,25.867939883170774,1508, ,0430020000160,Nuevo Amanecer Day Care P/ Pre School II,5042 W 12TH AVE,Hialeah,33012,Maria Arias,305-362-1112, ,C11MD0725,1997-08-19T00:00:00.000Z,2011-03-17T00:00:00.000Z,0,25.86794,-80.30729,883945.812163331,558292.062591404
-80.409399627265159,25.500187056695275,1509,DACR1080,3079020000089,"Village Learning Center, LLC",13459 SW 288TH ST,Miami-Dade,33030, ,305-245-4434, ,C11MD1759,2009-10-20T00:00:00.000Z,2010-10-19T00:00:00.000Z,0,25.50018,-80.4094,850966.068083581,424467.567117572
-80.445197229927587,25.684812017680386,1510, ,3049330410020,Happy Hippo D.C and Learning,15675 SW 88TH ST,Miami-Dade,33196,Maria-Alicia Galarce,305-385-6581, ,C11MD0302,2003-01-23T00:00:00.000Z,2011-04-14T00:00:00.000Z,0,25.68481,-80.44519,838877.980055079,491517.933016576
-80.288401616907635,25.836367880726819,1511,DACR661,0431180091240,Santiago Family Daycare Home,323 W 16TH ST,Hialeah,33010,Teresa Santiago,305-888-8691, , ,2010-06-24T00:00:00.000Z,2011-06-23T00:00:00.000Z,10,25.83636,-80.2884,890218.812412579,546849.93750982
-80.139436641575543,25.792271316623399,1512,DACR94,0232340040260,Beth Shmuel Or Cuban Hebrew Congregation of Miami,1700 MICHIGAN AVE,Miami Beach,33139,Rebeca Krys,305-534-7213, ,C11MD1665,2008-09-10T00:00:00.000Z,2010-09-09T00:00:00.000Z,45,25.79227,-80.13943,939321.687631831,531115.062483572
-80.261391980243161,25.970839297082723,1513,DACR563,3411330050590,Shakir Large Family Daycare Home,3559 NW 214TH ST,Miami Gardens,33056,Hans Stephen,305-622-6719, , ,2002-11-30T00:00:00.000Z,2010-11-29T00:00:00.000Z,12,25.97083,-80.26139,898827.562583495,595775.187428154
-80.430660047907907,25.500150924791384,1514, ,3079040100790,"Fernandez, Genoveva",28714 SW 147TH PL,Miami-Dade,33033, ,305-246-1090, ,F11MD0537,2006-08-08T00:00:00.000Z,2011-08-07T00:00:00.000Z,0,25.50015,-80.43066,843953.624759413,424423.874947742
-80.355461343347301,25.891794230435703,1515, ,0420280960020,Kids Dream Learning Center Inc.,3553 W 76TH ST - UNIT 2,Hialeah,33018,Lourdes Rodriguez,305-557-3232, ,C11MD1344,2005-10-10T00:00:00.000Z,2010-10-11T00:00:00.000Z,0,25.89179,-80.35546,868062.781265412,566881.598889992
-80.128259540502469,25.864744673695704,1516, ,0232020080190,Children Around The World,7915 HAWTHORNE AVE,Miami Beach,33141, ,305-867-0090, ,C11MD1219,2006-08-27T00:00:00.000Z,2010-08-27T00:00:00.000Z,0,25.86474,-80.12826,942824.874523077,557481.374908321
-80.37354182490229,25.602797004660978,1517, ,3050310021170,Theresa Brooks,17865 SW 112TH CT,Miami-Dade,33157, ,305-252-6443, ,F11MD0530,2007-10-13T00:00:00.000Z,2010-10-12T00:00:00.000Z,0,25.60279,-80.37354,862617.500161246,461814.906136654
-80.415415129089936,25.742333080680524,1518, ,3049140400020,Future Leaders of The World Learning Center,2711 SW 137TH AVE,Miami-Dade,33175, ,305-480-7445, ,C11MD1551,2007-10-22T00:00:00.000Z,2010-10-21T00:00:00.000Z,0,25.74233,-80.41541,848593.624993827,512466.406211406
-80.4457454492876,25.657580273945861,1519, ,3059090480580,Esperanza Alvarez Family Day Care Home,11705 SW 154TH PL,Miami-Dade,33196,Esperanza Alvarez,786-787-7238, ,F11MD0875,2010-05-14T00:00:00.000Z,2011-05-13T00:00:00.000Z,0,25.65758,-80.44574,838738.912091747,481619.806159325
-80.229858062193557,25.839193734105287,1520, ,3031100280040,Williams Katie Mae Family Day Care Home,1932 NW 71ST ST,Miami-Dade,33147,Katie Mae Williams,305-693-8815, ,F11MD0344,1991-04-19T00:00:00.000Z,2011-04-18T00:00:00.000Z,0,25.83919,-80.22986,909468.999961995,547985.562863238
-80.200694043593884,25.7854362333564,1521, ,0131360370630,Frederick Douglas Headstart,314 NW 12th St,Miami,33136,Yolanda Ellis,305-357-6622, ,C11MD1873,,,0,25.78543,-80.20069,919180.187232494,528503.687128909
-80.459226328415824,25.681498699821251,1522, ,3059050210150,Fernandez Large Family Child Care Home,9062 SW 162ND PATH,Miami-Dade,33196, ,305-752-9709, ,L11MD0212,2006-12-19T00:00:00.000Z,2011-04-05T00:00:00.000Z,0,25.68149,-80.45922,834262.687448412,490294.56243182
-80.330889895162358,25.748179101407484,1523,DACR353,3040100160330,Children's Place Learning Center,8335 SW 24TH ST,Miami-Dade,33155,Maidelyn Gonzalez,305-412-0024, ,C11MD1528,2007-07-02T00:00:00.000Z,2011-07-01T00:00:00.000Z,0,25.74817,-80.33089,876406.500142246,514723.406946741
-80.273685807588649,25.837774042945831,1524, ,0431080071190,Lincoln Marti Community Agency Inc. E 4Th Ave,1725 E 4TH AVE,Hialeah,33013, ,305-882-7676, ,C11MD1350,2005-11-18T00:00:00.000Z,2010-11-17T00:00:00.000Z,0,25.83777,-80.27368,895056.312580079,547387.499754906
-80.43664765434815,25.498897050264183,1525, ,3079040240050,Lincoln Marti Community Agency Inc - 288Th St,15198 SW 288TH ST,Miami-Dade,33033, ,305-248-7666, ,C11MD1492,2007-03-13T00:00:00.000Z,2011-03-12T00:00:00.000Z,0,25.49889,-80.43664,841980.614597827,423959.760390408
-80.430830673014668,25.657875518351918,1526, ,3059100470010,Edwards Child Care and Preschool LLC.,11735 SW 147TH AVE,Miami-Dade,33196, ,786-299-5413, ,C11MD1792,2010-07-23T00:00:00.000Z,2011-01-22T00:00:00.000Z,0,25.65787,-80.43083,843651.473788913,481747.96896074
-80.373675598421144,25.551216131228539,1527, ,3060190190010,Great Expectations Learning Center,11280 SW 232ND ST,Miami-Dade,33170,Yordanka Mezawi,305-257-9903, ,C11MD1856,2011-02-18T00:00:00.000Z,2012-02-17T00:00:00.000Z,0,25.55121,-80.37367,862661.890820496,443067.730048403
-80.331728698855542,25.777785936226199,1528, ,3030530010850,Learn and Play Inc. II Yellow School,8380 NW 8TH ST,Miami-Dade,33126,Mirta Valdes,305-263-9501, ,C11MD0238,2000-01-24T00:00:00.000Z,2011-01-23T00:00:00.000Z,0,25.77778,-80.33173,876075.843323246,525482.880178407
-80.203210266027199,25.876439930365802,1529, ,3021360181280,"Joseph, Lucie Large Family Child Care Home",11020 NW 2ND CT,Miami-Dade,33168,Lucie Joseph,305-751-3688, ,L11MD0071,2007-06-27T00:00:00.000Z,2011-06-27T00:00:00.000Z,0,25.87644,-80.20321,918151.749984913,561575.687585823
-80.156279807912711,25.949805882607325,1530, ,3022040000730,Temple Sinai,18801 NE 22ND AVE,Miami-Dade,33180, ,305-932-9010, ,C11MD1116,1980-03-31T00:00:00.000Z,2011-05-15T00:00:00.000Z,0,25.9498,-80.15628,933411.521302577,588338.846001655
-80.233501513103263,25.764303031094684,1531, ,0141100140500,Lincoln Marti (Lm2),2316 SW 9TH ST,Miami,33135, ,305-642-1000, ,C11MD0386,1982-06-28T00:00:00.000Z,2010-07-08T00:00:00.000Z,0,25.7643,-80.2335,908429.125073247,520758.343695737
-80.261113416266824,25.721068974312523,1532, ,0141200120200,Payan Large Family Child Care Home,3741 SW LE JEUNE RD,Miami,33146,Fatima Tricha,305-661-2780, ,L11MD0078,2000-08-24T00:00:00.000Z,2010-08-24T00:00:00.000Z,0,25.72106,-80.26111,899429.500027914,504992.531395406
-80.303885918782512,25.915740561138332,1533, ,3220130080040,Church of The Epiphany Episcopal Church,15650 MIAMI LAKEWAY N,Miami Lakes,33014, ,305-558-3961, , ,,,0,25.91574,-80.30388,884972.75007008,575671.937608488
-80.491169768640532,25.459171862076559,1534, ,1678240140190,"Greater Love Day Care, Inc/ Matthew Church",1214 NW 9TH AVE,Florida City,33034, ,305-247-8200, ,C11MD0406,2002-07-31T00:00:00.000Z,2011-07-30T00:00:00.000Z,0,25.45917,-80.49117,824052.187528245,409449.656208575
-80.165427653386516,25.905514205551373,1535, ,0622200140162,Natural Bridge Elementary (VPK),1650 NE 141ST ST,North Miami,33181,Frank V MacBride,305-891-8649, , ,,,0,25.90551,-80.16542,930507.972319663,572220.625613488
-80.177832905963214,25.964504285252499,1536, ,3012320010230,Little Dolphins Daycare Center,1210 NE 205TH TER,Miami-Dade,33179,Giselle Castillo,786-370-8179, ,L11MD0226,2007-09-20T00:00:00.000Z,2008-09-19T00:00:00.000Z,0,25.9645,-80.17783,926295.375101827,593636.31244082
-80.283144727967255,25.823609370187093,1537, ,0530240070870,Kid's Kollege,200 CANAL ST,Miami Springs,33166, ,305-888-1715, ,C11MD1041,1997-08-28T00:00:00.000Z,2011-08-27T00:00:00.000Z,0,25.8236,-80.28314,891973.187512744,542222.062907323
-80.367447644133364,25.752717210658549,1538, ,3040080000120,"First Infant University Daycare, Inc.",1685 SW 107TH AVE,Miami-Dade,33165,Aldo Morales,305-559-7191, ,C11MD1583,2008-04-28T00:00:00.000Z,2011-04-27T00:00:00.000Z,0,25.75271,-80.36744,864365.220090996,516313.431325741
-80.438024090755732,25.721884769309852,1539, ,3049210220140,University Sports Program Camp (EP),15131 SW 46TH TER,Miami-Dade,33185, ,305-554-1124, ,EXEMPT,,,0,25.72188,-80.43802,841183.000051327,505002.062544323
-80.376538879574596,25.635252961352258,1540, ,3050190010010,Sgt. Joseph Delancy Park,14450 BOGGS DR,Miami-Dade,33176, ,305-235-4503, ,EXEMPT,,,0,25.63525,-80.37654,861574.290633496,473606.367461823
-80.368893930842475,25.603559794637757,1541, ,3050310030690,"Prophete, Ghislane Family Day Care Home",10911 SW 178TH TER,Miami-Dade,33157, ,305-253-6320, ,F11MD0674,2003-08-28T00:00:00.000Z,2011-08-20T00:00:00.000Z,0,25.60356,-80.36889,864147.937060997,462099.406223826
-80.395679453114923,25.523513878121175,1542, ,3069260041070,Buddy's Transportation LLC,26214 SW 126TH CT,Miami-Dade,33032, ,305-258-1197, ,F11MD0863,2010-01-07T00:00:00.000Z,2011-01-06T00:00:00.000Z,0,25.52351,-80.39568,855453.000382662,432965.874924071
-80.292518189816235,25.711585651751797,1543, ,0940250100690,Mt. Nebo Community Learning Center.,6075 SW 64TH ST,South Miami,33143, ,305-667-3696, ,C11MD0562,1996-07-31T00:00:00.000Z,2011-07-29T00:00:00.000Z,0,25.71158,-80.29252,889108.312665079,501489.093848489
-80.472470055003996,25.469985623528672,1544,DACR746,1079180081700,Naranja Prep Academy Annex,310 NE 2ND DR,Homestead,33030, ,305-248-9221, ,C11MD1459,2006-12-06T00:00:00.000Z,2011-12-05T00:00:00.000Z,0,25.46998,-80.47247,830206.562358581,413403.781174325
-80.219236861974494,25.942664425499505,1545, ,3421020030022,Norland Seventh Day Adven,1095 NW 183RD ST,Miami Gardens,33169,Althya Allie,305-652-8850, ,C11MD0065,2003-09-23T00:00:00.000Z,2010-09-22T00:00:00.000Z,0,25.94266,-80.21923,912738.673540745,585614.769100741
-80.244868907896233,25.896382541893047,1546, ,0821280120010,Opa Locka Head Start,13400 NW 28TH AVE,Opa-Locka,33054, ,305-685-5566, ,C11MD0673,2008-10-02T00:00:00.000Z,2010-10-14T00:00:00.000Z,0,25.89638,-80.24487,904412.187569078,568743.249694243
-80.454472383745156,25.685718255443533,1547, ,3049320140010,Black Belt For Life Studios Inc. (EP),16215 SW 88TH ST,Miami-Dade,33196,Rey Castro,305-386-7833, ,EXEMPT,,,0,25.68571,-80.45447,835822.023240495,491834.592160158
-80.265753148233969,25.875637976919183,1548, ,0421320390010,Leisure Svs Dept,5601 E 8TH AVE,Hialeah,33010, , , ,EXEMPT,,,0,25.87563,-80.26575,897588.575560164,561164.281256408
-80.310001429149551,25.855757811683468,1549, ,0430020420240,El Cocherd Azul Fam Child/Rivas Maria A,1370 W 38TH ST,Hialeah,33012, ,305-456-9589, ,F11MD0290,2002-04-29T00:00:00.000Z,2011-04-23T00:00:00.000Z,0,25.85575,-80.31,883077.217443828,553859.610826403
-80.246890127166978,25.928329092786996,1550, ,3421090070280,King's Kids Academy Inc.,2818 NW 169TH TER,Miami Gardens,33056, ,305-623-4049, ,C11MD1192,2004-06-29T00:00:00.000Z,2010-06-28T00:00:00.000Z,0,25.92832,-80.24689,903680.999726996,580351.062108487
-80.308912468005943,25.757663237285342,1551, ,3040110081580,Little People Preschool Daycare,7020 SW 13TH TER,Miami-Dade,33144,Mercedes Perez,305-264-5596, ,C11MD0390,1998-07-20T00:00:00.000Z,2011-07-19T00:00:00.000Z,0,25.75766,-80.30891,883622.562809829,518207.812379487
-80.291614958950888,25.94892033377927,1552, ,3021060130200,Munoz Family Day Care,19436 NW 54TH PL,Miami-Dade,33055, ,786-356-8186, ,F11MD0848,1998-06-29T00:00:00.000Z,2011-08-30T00:00:00.000Z,0,25.94892,-80.29161,888941.000007577,587753.375059739
-80.248857088194555,25.858723952687672,1553, ,3031040033790,It's A Small World Learning Center II,3100 NW 94TH ST,Miami-Dade,33147, ,305-696-1234, ,C11MD0815,2002-08-14T00:00:00.000Z,2011-03-23T00:00:00.000Z,0,25.85872,-80.24885,903179.374745995,555048.000181906
-80.302394320152132,25.944955297574353,1554,DACR750,3020010250420,Matos Family Day Care Home,18936 NW 63RD COURT CIR,Miami-Dade,33015,Yorislay Matos,305-401-8395, , ,2009-11-13T00:00:00.000Z,2010-11-12T00:00:00.000Z,10,25.94495,-80.30239,885406.499858745,586293.18703524
-80.371225847725583,25.770851724479602,1555,DACR858,3040060570001,Montoya  Family Day Care Home,219 NW 109TH AVE,Miami-Dade,33172,Silvia Montoya,305-221-0916, , ,2001-08-07T00:00:00.000Z,2010-08-06T00:00:00.000Z,10,25.77085,-80.37122,863090.195738163,522898.604178987
-80.184640738936579,25.863522339953779,1556,DACR839,1132060141410,Miami Shores Presbyterian Church,602 NE 96TH ST,Miami Shores,33138,Karen Boyd,305-759-2548, , ,2009-01-27T00:00:00.000Z,2011-01-26T00:00:00.000Z,30,25.86352,-80.18464,924286.812189829,556917.999394655
-80.225359777154424,25.773006697777927,1557, ,0141030131170,Sunflowers Day Care Center I (Flagler),1827 W FLAGLER ST,Miami,33135, ,305-541-4488, ,C11MD0273,1995-06-26T00:00:00.000Z,2011-06-25T00:00:00.000Z,0,25.773,-80.22536,911090.149934914,523937.484647155
-80.199793337892785,25.969049406005773,1558, ,3411360033040,Kennedy Family Day Care Home,101 NE 210TH ST,Miami Gardens,33179,Jana Kennedy,305-652-4220, ,F11MD0011,2004-02-06T00:00:00.000Z,2011-02-05T00:00:00.000Z,0,25.96904,-80.19979,919069.749789327,595243.625171073
-80.391109990064251,25.582347568282724,1559, ,3069010310751,First Impressions Pre-School and Day Care,12300 QUAIL ROOST DR,Miami-Dade,33177, ,305-235-8551, ,C11MD1406,2007-06-05T00:00:00.000Z,2011-06-05T00:00:00.000Z,0,25.58234,-80.39111,856861.87518958,454355.625123493
-80.312923947009466,25.60575297159183,1560,DACR431,3350350020050,Alexander Montessori School - Palmetto Bay Campus,17800 OLD CUTLER RD,Palmetto Bay,33157, ,305-969-1814, ,C11MD1411,2006-06-26T00:00:00.000Z,2010-08-01T00:00:00.000Z,0,25.60575,-80.31292,882589.187579997,462988.218422577
-80.427458949003665,25.759299001305646,1561,DACR791,3049030020170,Lincoln Marti (143Rd Ave),890 SW 143RD AVE,Miami-Dade,33184,Carmen Torres,305-227-2277, ,C11MD1510,2007-06-05T00:00:00.000Z,2011-06-04T00:00:00.000Z,0,25.75929,-80.42746,844602.342950162,518615.356183827
-80.245298676301203,25.901354928434191,1562, ,0821210131800,Brooklen Antoinette Family Day Care Home,945 AHMAD ST,Opa-Locka,33054,Brooklen Antoinette,305-681-1849, , ,,,0,25.90135,-80.2453,904260.500208411,570549.750018239
-80.274337003524636,25.850791415718565,1563, ,0431080040280,My World Learning Center Inc,3101 E 4TH AVE,Hialeah,33013,Maria Gutierrez,305-836-9007, ,C11MD1428,2006-08-14T00:00:00.000Z,2011-08-13T00:00:00.000Z,0,25.85079,-80.27433,894815.999740496,552117.687472992
-80.364681466370556,25.718975198512091,1564, ,3040200111450,Marroquin Large Family Child Care Home,10440 SW 52ND ST,Miami-Dade,33165,Marlene Marroquin,305-279-1094, ,L11MD0116,2003-01-24T00:00:00.000Z,2011-01-23T00:00:00.000Z,0,25.71897,-80.36468,865334.750632245,504054.063127987
-80.400513655968041,25.775230691898635,1565,DACR598,3039510040130,Pineiro Family Day Care Home,771 NW 126TH CT,Miami-Dade,33182,Toni White,786-306-1729, , ,2008-01-08T00:00:00.000Z,2011-01-07T00:00:00.000Z,10,25.77523,-80.40051,853444.437798746,524445.250035822
-80.424733001392525,25.601030205961575,1566, ,3059340170550,Cairo Barbara De La Caridad Family Day Care Home,17861 SW 143RD CT,Miami-Dade,33177, ,786-252-7430, ,F11MD0643,2007-03-13T00:00:00.000Z,2011-03-12T00:00:00.000Z,0,25.60103,-80.42473,845749.812768079,461096.312429488
-80.218178255802627,25.772590123644303,1567, ,0141020060900,Abriendo Puertas East Little Havana,1401 SW 1st St Suite 209,Miami,33135, ,305-649-6449, ,EXEMPT,,,0,25.77259,-80.21818,913454.47099366,523800.033150405
-80.395969272083448,25.533763107654853,1568, ,3069250150001,Play and Learn Child Care Center,25001 SW 127TH AVE #103,Miami-Dade,33032, ,305-258-6860, ,C11MD1573,2007-12-17T00:00:00.000Z,2010-12-16T00:00:00.000Z,0,25.53376,-80.39597,855340.500279579,436690.468852825
-80.189713189376093,25.862905060522348,1569, ,1132060136040,Miami Shores Baptist Church,370 GRAND CONCOURSE,Miami Shores,33138, ,305-575-8353, ,C11MD1613,2009-04-24T00:00:00.000Z,2010-04-23T00:00:00.000Z,0,25.8629,-80.18971,922620.124578331,556683.312528074
-80.238591404334016,25.945672025033293,1570, ,3421030010540,Crestview Elementary (VPK),2201 NW 187TH ST,Miami Gardens,33056,Sabrina J Montilla,305-624-1495, ,EXEMPT,,,0,25.94567,-80.23859,906371.874922663,586670.499928907
-80.271096244898899,25.932854710813366,1571, ,3421080103530,Carol City Elementary (VPK),4375 NW 173RD ST,Miami Gardens,33055,Thayla Watkins,305-621-0509, ,EXEMPT,,,0,25.93285,-80.27109,895716.114081994,581950.998213075
-80.272669576745386,25.84660180627802,1572, ,0431080012360,"Kids Area Learning Center, Inc",484 E 27TH ST,Hialeah,33013,Natalia Membribe,305-693-8502, ,C11MD1419,2006-06-27T00:00:00.000Z,2011-06-25T00:00:00.000Z,0,25.8466,-80.27267,895372.812275164,550597.938215904
-80.328293188171159,25.917394371191243,1573, ,3220150010631,Bob Graham Education Center K8 / Main Campus,15901 NW 79TH AVE,Miami Lakes,33016, ,305-557-3303, ,EXEMPT,,,0,25.91739,-80.32829,876947.033181913,576231.188130409
-80.39413551055128,25.772430907844807,1574, ,3049010000090,Greater Miami Adventist Academy,500 NW 122ND AVE,Miami-Dade,33182,Jicell Taylor,305-220-5955, ,C11MD1662,2008-10-16T00:00:00.000Z,2010-10-15T00:00:00.000Z,0,25.77243,-80.39413,855548.062528495,523437.25008332
-80.313856309341162,25.654930706569864,1575, ,2050140000300,Palmetto Elementary School,12401 SW 74TH AVE,Pinecrest,33156,Eric Torres,305-238-4306, ,EXEMPT,,,0,25.65493,-80.31385,882189.331096247,480860.442192487
-80.44584590608919,25.481531447897812,1576, ,3079080000461,YMCA / Campbell Drive Elementary (EP),15790 SW 307TH ST,Miami-Dade,33033, ,305-245-0270, ,EXEMPT,,,0,25.48153,-80.44584,838972.925075162,417635.654272243
-80.270219349942735,25.773637212009902,1577, ,0141050430100,Migdalia Valdes FDCH,241 NW 46TH AVE,Miami,33126, , 305-445-7251, ,F11MD0247,1990-09-14T00:00:00.000Z,2011-09-13T00:00:00.000Z,0,25.77363,-80.27022,896325.750001829,524082.374777324
-80.50272674568771,25.416365368017541,1578, ,3088020000100,RCMA Everglades Day Care Cente,19280 SW 378TH ST,Miami-Dade,33034, ,305-242-2597, ,C11MD1165,1978-02-01T00:00:00.000Z,2011-06-14T00:00:00.000Z,0,25.41636,-80.50272,820296.989986163,393877.837614737
-80.219908882655375,25.878569857446738,1579, ,3021350220010,Lakeview Elementary: A/S,1290 NW 115TH ST,Miami-Dade,33167, ,305-757-1535, ,EXEMPT,,,0,25.87857,-80.21991,912656.437484745,562316.875407904
-80.332914842441525,25.769399546021027,1580, ,3040030060260,Arleny's Learning Center,8420 W FLAGLER ST,Miami-Dade,33144,Arlenys Martinez,305-220-2999, ,C11MD1334,1989-03-24T00:00:00.000Z,2010-09-20T00:00:00.000Z,0,25.76939,-80.33291,875700.939217411,522432.78850957
-80.355696680392171,25.76860451215299,1581, ,3040050250001,Mini Me Day Care Learning Center I,9851 SW 1ST ST,Miami-Dade,33174,Sussette Pena,305-227-2460, ,C11MD0608,1999-11-26T00:00:00.000Z,2010-11-26T00:00:00.000Z,0,25.7686,-80.35569,868204.798369829,522106.52275791
-80.437268496210677,25.503506896047949,1582, ,3079040000130,South Dade Skills Center,28300 SW 152ND AVE,Miami-Dade,33030, ,305-247-7839, ,EXEMPT,,,0,25.5035,-80.43727,841768.750848331,425634.303957321
-80.200179596396978,25.835723581708738,1583, ,0131130160050,Childrens Place Child Care Center,6521 NW 2ND AVE,Miami,33150, ,305-759-7720, ,C11MD1200,2004-07-03T00:00:00.000Z,2011-07-01T00:00:00.000Z,0,25.83572,-80.20018,919238.375108246,546782.562316492
-80.306961840146855,25.886098725213305,1584, ,0420250090030,Roblanca Academy,1174 W 70TH PL,Hialeah,33014, ,305-557-3871, ,EXEMPT,,,0,25.88609,-80.30696,884018.625009827,564892.749849327
-80.45633099267809,25.505534977526271,1585, ,3079050000162,South Dade Park,28151 SW 164TH AVE,Miami-Dade,33030, ,305-247-9453, ,EXEMPT,,,0,25.50553,-80.45633,835478.390397578,426345.253650904
-80.247979918353906,25.778847207545184,1586,DACR221,0141040260050,Beautiful Beginnings Preschool and Childcare Center,3220 NW 7TH ST,Miami,33125,Vera Lamar,305-642-0027, ,C11MD1570,2007-11-13T00:00:00.000Z,2010-11-12T00:00:00.000Z,0,25.77884,-80.24798,903633.810844995,526017.173401155
-80.273761624500324,25.82703246233168,1587,DACR151,0431180061450,Kids City Day Care,560 E 4TH AVE,Hialeah,33010, ,305-887-7435, ,C11MD1543,2007-08-01T00:00:00.000Z,2011-07-31T00:00:00.000Z,0,25.82703,-80.27376,895052.939555328,543483.169965155
-80.33393292650922,25.741185707601886,1588, ,3040150172000,Banyan Elementary School,3060 SW 85TH AVE,Miami-Dade,33155,Cheri a Davis,305-221-4011, ,EXEMPT,,,0,25.74118,-80.33393,875417.68748733,512176.531463072
-80.246000921698155,25.925522733656443,1589, ,3421160040010,Community Book and Dance Academy Inc,2774 NW 167TH ST,Miami Gardens,33054, ,305-625-7200, ,EXEMPT,,,0,25.92552,-80.246,903979.121834163,579332.711454906
-80.129539966769102,25.804053471394049,1590, ,0232270000100,Scott Rakow Youth Center,2700 SHERIDAN AVE,Miami Beach,33140, ,305-673-7767, ,EXEMPT,,,0,25.80405,-80.12954,942549.862605911,535418.946592323
