Date.Of.Stop,Time.Of.Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal.Injury,Property.Damage,Fatal,Commercial.License,HAZMAT,Commercial.Vehicle,Alcohol,Work.Zone,State,VehicleType,Year,Make,Model,Color,Violation.Type,Charge,Article,Contributed.To.Accident,Race,Gender,Driver.City,Driver.State,DL.State,Arrest.Type,Geolocation
08/25/2015,21:07:00,MCP,3rd district, Silver Spring,FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,NEW HAMPSHIRE AVE @ DILSTON RD,39.008445,-76.9798266666667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2012,HONDA,CIVIC,WHITE,Warning,16-112(c),Transportation Article,No,BLACK,F,BETHESDA,MD,FL,A - Marked Patrol,(39.008445, -76.9798266666667)
02/04/2016,21:28:00,MCP,3rd district, Silver Spring,DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,SB 29 @ STEWART LN,39.0401383333333,-76.9971583333333,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2012,DODGE,AVENGER,BLUE,Warning,21-1124.2(d2),Transportation Article,No,WHITE,M,VERO BEACH,FL,FL,A - Marked Patrol,(39.0401383333333, -76.9971583333333)
02/10/2016,21:09:00,MCP,3rd district, Silver Spring,DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,SB COLESVILLE RD @ LORAIN AVE,39.0207483333333,-77.0125466666667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2016,AUDI,A6,GRAY,Warning,21-1124.2(d2),Transportation Article,No,OTHER,F,WEST PALM BCH,FL,FL,A - Marked Patrol,(39.0207483333333, -77.0125466666667)
07/18/2015,20:50:00,MCP,2nd district, Bethesda,PERMITTING VEH. TO BE DRIVEN ON HWY. W/O CURRENT REGISTRATION & VALIDATION TABS ISSUED BY ADM.,WAYNE AVE/ GEORGIA AVE,38.994705,-77.02752,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,MAZD,4S,RED,Warning,13-411(e),Transportation Article,No,HISPANIC,M,ORLANDO,FL,FL,A - Marked Patrol,(38.994705, -77.02752)
02/27/2016,13:42:00,MCP,3rd district, Silver Spring,DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,GEORGIA AVE AND WAYNE AVE,38.9951183333333,-77.0272183333333,No,No,No,No,No,No,No,No,No,No,CA,02 - Automobile,2015,CHRYSLER,SEBRING LX,SILVER,Warning,13-411(d),Transportation Article,No,BLACK,M,WASHINGTON,DC,FL,A - Marked Patrol,(38.9951183333333, -77.0272183333333)
02/27/2016,13:42:00,MCP,3rd district, Silver Spring,DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,GEORGIA AVE AND WAYNE AVE,38.9951183333333,-77.0272183333333,No,No,No,No,No,No,No,No,No,No,CA,02 - Automobile,2015,CHRYSLER,SEBRING LX,SILVER,Warning,13-411(f),Transportation Article,No,BLACK,M,WASHINGTON,DC,FL,A - Marked Patrol,(38.9951183333333, -77.0272183333333)
02/27/2016,13:42:00,MCP,3rd district, Silver Spring,FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,GEORGIA AVE AND WAYNE AVE,38.9951183333333,-77.0272183333333,No,No,No,No,No,No,No,No,No,No,CA,02 - Automobile,2015,CHRYSLER,SEBRING LX,SILVER,Warning,13-409(b),Transportation Article,No,BLACK,M,WASHINGTON,DC,FL,A - Marked Patrol,(38.9951183333333, -77.0272183333333)
05/18/2015,10:59:00,MCP,2nd district, Bethesda,EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,RT 198 / SANTINI,39.1071733333333,-76.9398916666667,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,FORD,VAN,BLUE,Warning,21-801.1,Transportation Article,No,BLACK,M,LAKELAND,FL,FL,A - Marked Patrol,(39.1071733333333, -76.9398916666667)
05/18/2015,10:59:00,MCP,2nd district, Bethesda,FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,RT 198 / SANTINI,39.1071733333333,-76.9398916666667,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,FORD,VAN,BLUE,Warning,13-409(b),Transportation Article,No,BLACK,M,LAKELAND,FL,FL,A - Marked Patrol,(39.1071733333333, -76.9398916666667)
07/30/2015,08:14:00,MCP,2nd district, Bethesda,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,1006 NORTH NOISE,39.00179,-77.0258066666667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2013,NISSAN,4 DOOR,SILVER,Warning,21-201(a1),Transportation Article,No,BLACK,M,JACKSONVILLE,FL,FL,A - Marked Patrol,(39.00179, -77.0258066666667)
01/01/2016,14:22:00,MCP,4th district, Wheaton,DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,17025 GEORGIA AVE,39.1398133333333,-77.0679783333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,0,CADILLAC,4S,GOLD,Warning,21-1124.2(d2),Transportation Article,No,WHITE,M,FORT LAUDERDALE,FL,FL,A - Marked Patrol,(39.1398133333333, -77.0679783333333)
05/10/2015,03:53:00,MCP,2nd district, Bethesda,DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,BRADLEY LANE / REDWOOD AVE,NA,NA,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,CHEVROLET,MALIBU,BLUE,Warning,21-902(a1),Transportation Article,No,BLACK,M,POTOMAC,MD,FL,A - Marked Patrol,
05/10/2015,03:53:00,MCP,2nd district, Bethesda,DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,BRADLEY LANE / REDWOOD AVE,NA,NA,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,CHEVROLET,MALIBU,BLUE,Warning,21-902(a2),Transportation Article,No,BLACK,M,POTOMAC,MD,FL,A - Marked Patrol,
02/26/2016,00:31:00,MCP,4th district, Wheaton,EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,RANDOLPH RD @ LINDELL ST,39.059095,-77.0475633333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,NISSAN,ROGUE,SILVER,Warning,21-801.1,Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,FL,A - Marked Patrol,(39.059095, -77.0475633333333)
02/26/2016,00:31:00,MCP,4th district, Wheaton,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,RANDOLPH RD @ LINDELL ST,39.059095,-77.0475633333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,NISSAN,ROGUE,SILVER,Warning,21-201(a1),Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,FL,A - Marked Patrol,(39.059095, -77.0475633333333)
02/26/2016,00:31:00,MCP,4th district, Wheaton,DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY 70,RANDOLPH RD @ LINDELL ST,39.059095,-77.0475633333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,NISSAN,ROGUE,SILVER,Warning,21-801(a),Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,FL,A - Marked Patrol,(39.059095, -77.0475633333333)
06/02/2015,16:44:00,MCP,1st district, Rockville,DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,355@BOU AVE,39.05584,-77.11902,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,JAGUAR,XJL,GREEN,Warning,13-411(f),Transportation Article,No,WHITE,M,NORTH BETHESDA,MD,FL,A - Marked Patrol,(39.05584, -77.11902)
05/10/2015,03:53:00,MCP,2nd district, Bethesda,DRIVING WHILE IMPAIRED BY ALCOHOL,BRADLEY LANE / REDWOOD AVE,NA,NA,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,CHEVROLET,MALIBU,BLUE,Warning,21-902(b1),Transportation Article,No,BLACK,M,POTOMAC,MD,FL,A - Marked Patrol,
02/22/2016,19:48:00,MCP,1st district, Rockville,FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND,FREDERICK RD/ W.GUDE DRIVE,39.1062133333333,-77.1581833333333,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2013,NISSAN,ROGUE,RED,Warning,22-201.1,Transportation Article,No,ASIAN,F,TAMPA,FL,FL,A - Marked Patrol,(39.1062133333333, -77.1581833333333)
11/12/2015,23:10:00,MCP,3rd district, Silver Spring,DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,FENWICK LN @ 1ST AVE,38.9973033333333,-77.0318316666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,HONDA,CIVIC,GRAY,Warning,13-401(h),Transportation Article,No,BLACK,M,WEST PALM BEACH,FL,FL,A - Marked Patrol,(38.9973033333333, -77.0318316666667)
02/08/2016,00:27:00,MCP,3rd district, Silver Spring,FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,8915 COLESVILLE RD,39.0008233333333,-77.025285,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,TOYOTA,VAN,WHITE,Warning,22-226(a),Transportation Article,No,ASIAN,M,CORAL SPRINGS,FL,FL,A - Marked Patrol,(39.0008233333333, -77.025285)
11/18/2015,00:16:00,MCP,2nd district, Bethesda,DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,355 / BELLEVUE,39.0131833333333,-77.0985033333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,BMW,323I,GREEN, DK,Warning,13-411(f),Transportation Article,No,WHITE,M,MELBOURNE,FL,FL,A - Marked Patrol,(39.0131833333333, -77.0985033333333)
05/26/2015,09:06:00,MCP,2nd district, Bethesda,FAILURE TO STOP AT STOP SIGN,BOILING BROOK PKWY/SCHUYKILL RD,39.0443983333333,-77.0977316666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,TOYOTA,MATRIX,SILVER,Warning,21-707(a),Transportation Article,No,BLACK,F,KISSIMMEE,FL,FL,A - Marked Patrol,(39.0443983333333, -77.0977316666667)
06/11/2015,12:36:00,MCP,2nd district, Bethesda,EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,MACARTHUR AND WALHONDING,38.9584833333333,-77.13089,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2007,SUBARU,SUV,WHITE,Warning,21-801.1,Transportation Article,No,WHITE,M,WEST PALM BEACH,FL,FL,A - Marked Patrol,(38.9584833333333, -77.13089)
05/18/2015,17:38:00,MCP,2nd district, Bethesda,DRIVER FAILURE TO STOP AT INTERSECTION HWY. STOP SIGN AND YIELD RIGHT-OF-WAY,MACARTHUR BLVD AT 79TH ST,NA,NA,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,LEXUS,LS450L,BLACK,Warning,21-403(c),Transportation Article,No,WHITE,M,NAPLES,FL,FL,A - Marked Patrol,
06/23/2015,07:22:00,MCP,2nd district, Bethesda,DRIVING VEHICLE IN HOV LANE WHEN NOT AUTHORIZED BY TRAFFIC CONTROL DEVICE,270 @ MONTROSE RD,39.0725183333333,-77.16291,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2013,FORD,F150,GRAY,Warning,21-314(b),Transportation Article,No,WHITE,M,GAITHERSBURG,MD,FL,A - Marked Patrol,(39.0725183333333, -77.16291)
09/17/2015,11:56:00,MCP,2nd district, Bethesda,DRIVER FAILURE TO STOP AT STOP SIGN LINE,PARKLAND @ FAROE,39.06327,-77.0900633333333,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2013,FORD,ESCAPE,GRAY,Warning,21-707(a),Transportation Article,No,WHITE,M,LAKE CITY,FL,FL,A - Marked Patrol,(39.06327, -77.0900633333333)
05/14/2015,16:41:00,MCP,4th district, Wheaton,PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,GEORGIA AVE/LAYHILL ROAD,39.0611033333333,-77.0512533333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,NA,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,No,WHITE,F,ST AUGUSTINE,FL,FL,A - Marked Patrol,(39.0611033333333, -77.0512533333333)
07/03/2015,15:53:00,MCP,4th district, Wheaton,PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LAYHILL ROAD/GEORGIA AVE,39.06114,-77.051195,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,NA,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,No,BLACK,F,LAUDERHILL,FL,FL,A - Marked Patrol,(39.06114, -77.051195)
09/08/2015,21:49:00,MCP,5th district, Germantown,DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,MIDDLEBROOK RD @ APPLEDOWRE WAY,39.1832866666667,-77.2384616666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,INFI,SU,BLACK,Warning,22-204(f),Transportation Article,No,WHITE,M,TAMARAC,FL,FL,A - Marked Patrol,(39.1832866666667, -77.2384616666667)
12/01/2015,22:48:00,MCP,5th district, Germantown,FAILURE TO EQUIP VEH. WITH REQUIRED REAR STOP LAMP,GREAT SENECA HWY @ MIDDLEBROOK RD,39.17432,-77.2615866666667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2004,HONDA,CIVIC,BLUE,Warning,22-219(a),Transportation Article,No,BLACK,F,MIAMI,FL,FL,A - Marked Patrol,(39.17432, -77.2615866666667)
02/28/2016,03:30:00,MCP,5th district, Germantown,DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,27N / HENDERSON CORNER,39.204875,-77.2443883333333,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2014,NISSAN,SENTRA,BROWN,Warning,21-204(b),Transportation Article,No,WHITE,M,ORLANDO,FL,FL,A - Marked Patrol,(39.204875, -77.2443883333333)
09/05/2015,07:00:00,MCP,4th district, Wheaton,DRIVING VEH. ON HWY. WITH UNPAID REGISTRATION FEE,WHITEGATE RD AND RANDOLPH RD,39.0999283333333,-77.00411,No,No,No,No,No,No,No,No,Yes,No,FL,02 - Automobile,2008,FORD,EXPEDITION,GREEN, DK,Warning,13-401(d),Transportation Article,No,HISPANIC,M,JACKSONVILLE,FL,FL,A - Marked Patrol,(39.0999283333333, -77.00411)
09/28/2015,13:43:00,MCP,4th district, Wheaton,FAILURE TO EQUIP MOTORCYCLE WITH TWO REAR VIEW MIRRORS,RANDOLPH RD AND HEURICH RD,39.06164,-77.0431016666667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,1999,HONDA,ACCORD,GREEN, DK,Warning,22-403(c),Transportation Article,No,BLACK,F,DELAND,FL,FL,A - Marked Patrol,(39.06164, -77.0431016666667)
02/26/2016,07:03:00,MCP,3rd district, Silver Spring,PERMITTING VEH. TO BE DRIVEN ON HWY. W/O CURRENT REGISTRATION & VALIDATION TABS ISSUED BY ADM.,S/B 29 @ BURNT MILLS RD,39.035275,-77.0010733333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,FOR,EDGE,BLACK,Warning,13-411(e),Transportation Article,No,BLACK,F,MIAMI,FL,FL,A - Marked Patrol,(39.035275, -77.0010733333333)
02/26/2016,07:03:00,MCP,3rd district, Silver Spring,DRIVING VEH. ON HWY. WITH SUSPENDED REGISTRATION,S/B 29 @ BURNT MILLS RD,39.035275,-77.0010733333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,FOR,EDGE,BLACK,Warning,13-401(h),Transportation Article,No,BLACK,F,MIAMI,FL,FL,A - Marked Patrol,(39.035275, -77.0010733333333)
02/26/2016,07:03:00,MCP,3rd district, Silver Spring,FAILURE TO NOTIFY ADM. OF ADDRESS CHANGE WITHIN 30 DAYS,S/B 29 @ BURNT MILLS RD,39.035275,-77.0010733333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,FOR,EDGE,BLACK,Warning,13-414(a),Transportation Article,No,BLACK,F,MIAMI,FL,FL,A - Marked Patrol,(39.035275, -77.0010733333333)
07/17/2015,22:30:00,MCP,5th district, Germantown,OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,UNIVERSITY BLVD W @ VEIRS MILL RD,39.0414316666667,-77.0573283333333,No,No,No,No,No,No,No,No,No,No,TN,02 - Automobile,2014,NISSAN,MAXIMA,GRAY,Warning,22-406(i1),Transportation Article,No,BLACK,M,FORT LAUDERDALE,FL,FL,A - Marked Patrol,(39.0414316666667, -77.0573283333333)
03/08/2016,10:04:00,MCP,4th district, Wheaton,EXCEEDING THE POSTED SPEED LIMIT OF 60 MPH,ICC@ LAYHILL,39.1033783333333,-77.04821,No,No,No,No,No,Yes,No,No,No,No,CT,07 - Truck/Road Tractor,2001,FRHT,CONV,RED,Warning,21-801.1,Transportation Article,No,BLACK,M,LAUDERHILL,FL,FL,A - Marked Patrol,(39.1033783333333, -77.04821)
05/21/2015,16:35:00,MCP,3rd district, Silver Spring,DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,RT 108 AND VILLEGE CENTER DR,39.1528216666667,-77.0635483333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,LEXUS,RX350,BLUE,Warning,13-411(f),Transportation Article,No,WHITE,F,DERWOOD,MD,FL,A - Marked Patrol,(39.1528216666667, -77.0635483333333)
05/21/2015,16:35:00,MCP,3rd district, Silver Spring,UNAUTHORIZED DISPLAY AND USE OF REGISTRATION PLATE,RT 108 AND VILLEGE CENTER DR,39.1528216666667,-77.0635483333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,LEXUS,RX350,BLUE,Warning,13-703(g),Transportation Article,No,WHITE,F,DERWOOD,MD,FL,A - Marked Patrol,(39.1528216666667, -77.0635483333333)
10/04/2015,21:41:00,MCP,4th district, Wheaton,FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,VEIRS AVE AND UNIVERSITY AVE,39.0396116666667,-77.0549616666667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2014,JEEP,SUV,BLACK,Warning,22-226(a),Transportation Article,No,WHITE,F,MIAMI,FL,FL,A - Marked Patrol,(39.0396116666667, -77.0549616666667)
03/04/2016,23:00:00,MCP,4th district, Wheaton,FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,GEORGIA AVE AND REEDIE DRIVE,39.0389716666667,-77.0495733333333,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2008,CHRY,300,BLACK,Warning,13-409(b),Transportation Article,No,WHITE,M,MIAMI,FL,FL,A - Marked Patrol,(39.0389716666667, -77.0495733333333)
03/04/2016,23:00:00,MCP,4th district, Wheaton,DISPLAYING EXPIRED REGISTRATION PLATE  ISSUED BY ANY STATE,GEORGIA AVE AND REEDIE DRIVE,39.0389716666667,-77.0495733333333,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2008,CHRY,300,BLACK,Warning,13-411(f),Transportation Article,No,WHITE,M,MIAMI,FL,FL,A - Marked Patrol,(39.0389716666667, -77.0495733333333)
03/04/2016,23:00:00,MCP,4th district, Wheaton,DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,GEORGIA AVE AND REEDIE DRIVE,39.0389716666667,-77.0495733333333,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2008,CHRY,300,BLACK,Warning,13-411(f),Transportation Article,No,WHITE,M,MIAMI,FL,FL,A - Marked Patrol,(39.0389716666667, -77.0495733333333)
08/14/2015,01:50:00,MCP,5th district, Germantown,DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,RT27 @ OBSERVATION DR,39.2024733333333,-77.251835,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2009,JEEP,PATRIOT,BLACK,Warning,21-204(b),Transportation Article,No,WHITE,M,DAVIE,FL,FL,A - Marked Patrol,(39.2024733333333, -77.251835)
07/28/2015,18:15:00,MCP,5th district, Germantown,DRIVING A VEHICLE WHILE A REMOVABLE WINDSHIELD PLACARD IS HANGING FROM THE INSIDE REARVIEW MIRROR,WARING STATION DR AND SUMMER OAK,39.219815,-77.2384883333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,CHEVROLET,SILVERADO,GRAY,Warning,13-616.1(f2),Transportation Article,No,WHITE,M,EULESS,TX,FL,A - Marked Patrol,(39.219815, -77.2384883333333)
08/08/2015,12:37:00,MCP,4th district, Wheaton,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,VEIRS MILL RD/SCHOOL HOUSE,39.04238,-77.0600783333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,ACURA,TL,RED,Warning,21-201(a1),Transportation Article,No,WHITE,M,SILVER SPRING,MD,FL,A - Marked Patrol,(39.04238, -77.0600783333333)
01/03/2016,14:20:00,MCP,4th district, Wheaton,EXCEEDING THE POSTED SPEED LIMIT OF 45 MPH,NORBECK RD/FIRESTONE DR,NA,NA,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,MERZ,SUV,BLACK,Warning,21-801.1,Transportation Article,No,BLACK,M,ASHTON,MD,FL,Q - Marked Laser,
05/27/2015,00:18:00,MCP,6th district, Gaithersburg / Montgomery Village,PERMITTING VEH. TO BE DRIVEN ON HWY. W/O CURRENT REGISTRATION & VALIDATION TABS ISSUED BY ADM.,OLD GEORGETOWN AT DEMOCRACY BLVD,39.0245133333333,-77.1246383333333,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2011,INFINITI,G37,WHITE,Warning,13-411(e),Transportation Article,No,WHITE,F,SIESTA KEY,FL,FL,A - Marked Patrol,(39.0245133333333, -77.1246383333333)
06/02/2015,16:44:00,MCP,6th district, Gaithersburg / Montgomery Village,FAILURE TO DRIVE VEHICLE ON RIGHT HALF OF ROADWAY WHEN REQUIRED,WOODMONT AVE AT BETHESDA AVE,NA,NA,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,FORD,TAURUS,BLACK,Warning,21-301(a),Transportation Article,No,WHITE,F,MIAMI,FL,FL,A - Marked Patrol,
06/11/2015,08:29:00,MCP,2nd district, Bethesda,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,EDSON LANE / WOODGLEN DR,39.0417783333333,-77.11278,No,No,No,No,No,No,No,No,No,No,SC,02 - Automobile,2014,FORD,FIESTA,SILVER,Warning,21-201(a1),Transportation Article,No,BLACK,M,PALM BEACH,FL,FL,A - Marked Patrol,(39.0417783333333, -77.11278)
05/16/2015,20:53:00,MCP,3rd district, Silver Spring,FAILURE TO PROPERLY EQUIP & LOCATE HEADLAMPS ON MOTOR VEH.,COLESVILLE ROAD AT SEMINARY AVE,39.0088716666667,-77.0405333333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2012,NISSAN,ROGUE,SILVER,Warning,22-203(b),Transportation Article,No,BLACK,M,SUNRISE,FL,FL,A - Marked Patrol,(39.0088716666667, -77.0405333333333)
09/01/2015,11:11:00,MCP,4th district, Wheaton,FAILURE OF DR. TO MAKE LANE CHANGE TO AVAIL. LANE NOT IMMED. ADJ. TO STOPPED EMERG. VEH,VEIRS MILL ROAD @ TURKEY BRANCH PARKWAY,NA,NA,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1996,ACURA,4S,GREEN,Warning,21-405(e1),Transportation Article,No,WHITE,F,PONTE VEDRA BCH,FL,FL,A - Marked Patrol,
05/15/2015,22:33:00,MCP,3rd district, Silver Spring,DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,CAMRON ST AT SECOND AVE,38.9961416666667,-77.0316483333333,No,No,No,No,No,Yes,No,No,No,No,MD,02 - Automobile,2005,HONDA,CIVIC,SILVER,Warning,21-1124.2(d2),Transportation Article,No,BLACK,M,BOCA RATON,FL,FL,A - Marked Patrol,(38.9961416666667, -77.0316483333333)
11/30/2015,10:14:00,MCP,3rd district, Silver Spring,DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,RT 29 AT CHERRY HILL RD,39.0618566666667,-76.9637516666667,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2012,VOLKSWAGEN,JETTA,GRAY,Warning,21-1124.2(d2),Transportation Article,No,BLACK,M,ORLANDO,FL,FL,A - Marked Patrol,(39.0618566666667, -76.9637516666667)
02/20/2016,02:01:00,MCP,3rd district, Silver Spring,EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,CHERRY HILL RD AT FDA BLVD,39.05505,-76.9538233333333,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2010,FORD,MUSTANG,BLACK,Warning,21-801.1,Transportation Article,No,BLACK,F,SILVER SPRING,MD,FL,A - Marked Patrol,(39.05505, -76.9538233333333)
02/13/2016,08:54:00,MCP,3rd district, Silver Spring,DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,PINEY BRANCH RD / UNIVERSITY BLVD E,39.0005083333333,-76.995445,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,FORD,FOCUS,GREEN, LGT,Warning,21-1124.2(d2),Transportation Article,No,WHITE,M,DUNKIRK,MD,FL,A - Marked Patrol,(39.0005083333333, -76.995445)
06/29/2015,19:35:00,MCP,1st district, Rockville,FAILURE TO STOP AT STOP SIGN,BLACKWELL DR/FALLSGROVE DR,39.097645,-77.1909933333333,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2001,NISSAN,XTERRA,BLACK,Warning,21-707(a),Transportation Article,No,WHITE,M,MIAMI,FL,FL,A - Marked Patrol,(39.097645, -77.1909933333333)
11/04/2015,17:02:00,MCP,1st district, Rockville,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,PINEY MEETINGHOUSE / DEERBROOK DR,39.075065,-77.2225133333333,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2015,MITSUBISHI,MIRAGE,RED,Warning,21-201(a1),Transportation Article,No,WHITE,M,ST AUGUSTINE,FL,FL,A - Marked Patrol,(39.075065, -77.2225133333333)
11/11/2015,19:20:00,MCP,1st district, Rockville,FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,SHADY GROVE / BLACK WELL RD,39.0999616666667,-77.1920616666667,No,No,No,No,No,No,No,No,No,No,GA,02 - Automobile,2015,FORD,FOCUS,GRAY,Warning,22-226(a),Transportation Article,No,WHITE,F,SARASOTA,FL,FL,A - Marked Patrol,(39.0999616666667, -77.1920616666667)
11/19/2015,19:08:00,MCP,1st district, Rockville,FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,WOOTON PARKWAY / DARNESTOWN RD,39.0919316666667,-77.1945283333333,No,No,No,No,No,No,No,No,No,No,FL,02 - Automobile,2012,TOYOTA,VENZA,WHITE,Warning,22-226(a),Transportation Article,No,WHITE,F,NORTH PORT,FL,FL,A - Marked Patrol,(39.0919316666667, -77.1945283333333)
