x,y,ID,AGENCY_NAM,PROGRAM_TY,AGENCY_TEL,CBO_SERVIC,SP_EIN,CBO_SP_TEL,SCHOOL_ID,SITE_NAME,SITE_BUILD,SITE_STREE,SITE_BOROU,SITE_ZIP,SETTING,ESTIMATED_,SUMMER,SCHOOL_YEA,WEEKENDS,EVENINGS,ELEMENTARY,MIDDLE_SCH,HIGH_SCHOO,WEEKLY_HOU,ENROLLMENT,ACADEMICS,SPORTS_PHY,ARTS_CULTU,NAME,ADDRESS1,ADDRESS2
-73.94792468,40.7967113,DYCD708,DYCD,OST,800-246-4646,"Northside Center For Child Development, Inc.",,(212) 426-3400,,Northside Center for Child Development,35,East 110th St,Manhattan,10029,Center,55,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,55,Yes,Yes,Yes,OST - Northside Ctr. for Child Dev.,35 East 110th St,"Manhattan, NY 10029"
-73.84390032,40.88481316,DYCD709,DYCD,OST,800-246-4646,Phipps Community Development,132707665,(718) 654-6377,11X112,Phipps PS 112,1925,Schieffelin Ave,Bronx,10466,School,160,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,160,yes,yes,yes,OST - Phipps Comm. Dev.,1925 Schieffelin Ave,"Bronx, NY 10466"
-73.9194808,40.82153094,DYCD710,DYCD,OST,800-246-4646,Phipps Community Development,132707665,(718) 320-1900,,Melrose Community Center,286,East 156 St.,Bronx,10451,NYCHA,125,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,125,Yes,Yes,Yes,OST - Phipps Comm. Dev.,286 East 156th Street,"Bronx, NY 10451"
-74.08334515,40.61127612,DYCD711,DYCD,OST,800-246-4646,"Police Athletic League, Inc.",135596811,718-720-8708,31R057,Hubert Humphrey ES,140,Palma Drive,Staten Island,10304,school,100,no,yes,unknown,unknown,no,no,yes,Part-time,100,yes,yes,yes,OST - Police Athletic League,140 Palma Drive,"Staten Island, NY 10304"
-73.9416683,40.84228262,DYCD712,DYCD,OST,800-246-4646,"Police Athletic League, Inc.",135596811,(212) 927-0306,,PAL Armory Washington Heights,216,Fort Washington Avenue,Manhattan,10032,Center,20,no,yes,unknown,unknown,No,No,Yes,Part-time,20,no,no,no,OST - Police Athletic League,216 Fort Washington Avenue,"Manhattan, NY 10032"
-73.87435605,40.66987696,DYCD713,DYCD,OST,800-246-4646,"Police Athletic League, Inc.",135596811,(718) 277-1928,19K218,JHS 218 JAMES P SINNOTT (K218),370,FOUNTAIN AVENUE,Brooklyn,11208,School,120,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,120,Yes,Yes,Yes,OST - Police Athletic League,370 Fountain Avenue,"Brooklyn, NY 11208"
-74.10203516,40.60828907,DYCD714,DYCD,OST,800-246-4646,"Police Athletic League, Inc.",135596811,(718) 390-0876,31R080,The Michael J. Petrides School (R080),715,Ocean Terrace,Staten Island,10301,School,100,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,100,yes,yes,yes,OST - Police Athletic League,715 Ocean Terrace,"Staten Island, NY 10301"
-73.8179416,40.82666455,DYCD715,DYCD,OST,800-246-4646,"Police Athletic League, Inc.",135596811,(718) 239-4080,08x192,IS 192 PIAGENTINI-JONES (X192),650,HOLLYWOOD AVENUE,Bronx,10465,School,125,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,125,Yes,Yes,Yes,OST - Police Athletic League,650 Hollywood Avenue,"Bronx, NY 10465"
-73.89702196,40.81722129,DYCD716,DYCD,OST,800-246-4646,"Police Athletic League, Inc.",135596811,(718) 991-2447,,PAL New South Bronx Center,991,Longwood Ave,Bronx,10459,Center,150,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,150,Yes,Yes,Yes,OST - Police Athletic League,991 Longwood Avenue,"Bronx, NY 10459"
-73.89646904,40.85562121,DYCD717,DYCD,OST,800-246-4646,"Police Athletic League, Inc.",135596811,718-733-6748,,PAL Webster Center,2255,Webster Avenue,Bronx,10457,center,100,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,100,Yes,Yes,Yes,OST - Police Athletic League,2255 Webster Avenue,"Bronx, NY 10457"
-73.82833944,40.76999233,DYCD718,DYCD,OST,800-246-4646,"Police Athletic League, Inc.",135596811,(718) 353-8457,25Q214,PS 214 CADWALLADER COLDEN (Q214),31-15,140 STREET,Queens,11354,School,100,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,100,Yes,Yes,Yes,OST - Police Athletic League,31-15 140th Street,"Queens, NY 11354"
-73.80363796,40.7094279,DYCD719,DYCD,OST,800-246-4646,Queens Community House,112375583,(718) 206-0517,28Q086,PS 086 QUEENS (Q086),87-41,PARSONS BOULEVARD,Queens,11432,School,110,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,110,Yes,Yes,Yes,OST - Queens Community House,87-41 Parsons Boulevard,"Queens, NY 11432"
-73.89709313,40.8702599,DYCD589,DYCD,WIA InSchool Youth,800-622-5577,Henkels & McCoy,231535602,800-622-5577,10X430,Walton HS,2780,Reservoir Avenue,Bronx,10468,School,0,Yes,Yes,No,No,No,No,Yes,Full-time,0,Yes,No,No,WIA InSchool Youth - Henkels & McCoy,2780 Reservoir Avenue,"Bronx, NY 10468"
-73.92030926,40.83277765,DYCD595,DYCD,WIA InSchool Youth,718-588-8200,Mid-Bronx Council Services,,718-588-8200,,Family Preservation Center,1125,Grand Concourse,Bronx,10452,CBO,0,Yes,Yes,No,No,No,No,Yes,Part-time,0,Yes,No,No,WIA InSchool Youth - Mid-Bronx Council Services,1125 Grand Concourse,"Bronx, NY 10456"
-73.90206492,40.69916536,DYCD584,DYCD,WIA InSchool Youth,718-456-5437 x232,Greater Ridgewood Youth Council,112518141,718-456-5437 x232,24Q077,IS 77,976,Seneca Avenue,Queens,11385,school,0,Yes,Yes,No,No,No,No,Yes,Full-time,0,yes,yes,yes,WIA InSchool Youth - Greater Ridgewood Youth Council,976 Seneca Avenue,"Queens, NY 11385"
-73.86030448,40.8603094,DYCD588,DYCD,WIA InSchool Youth,800-622-5577,Henkels & McCoy,231535602,800-622-5577,11X415,Columbus HS,925,Astor Avenue,Bronx,10469,School,0,Yes,Yes,No,No,No,No,Yes,Part-time,0,Yes,No,No,WIA InSchool Youth - Henkels & McCoy,925 Astor Avenue,"Bronx, NY 10469"
-74.10203516,40.60828907,DYCD605,DYCD,WIA InSchool Youth,212-477-6504,Police Athletic League,135596811,212-477-6504,31R080,PS 80,715,Ocean Terrace,Staten Island,10301,school,0,Yes,Yes,No,No,No,No,Yes,Full-time,0,yes,yes,yes,WIA InSchool Youth - Police Athletic League,715 Ocean Terrace,"Staten Island, NY 10301"
-73.7653661,40.70345942,DYCD602,DYCD,WIA InSchool Youth,212-477-6504,Police Athletic League,135596811,212-477-6504,29Q118,PS 118,190-20,109th Road,Queens,11412,School,0,Yes,Yes,No,No,No,No,Yes,Full-time,0,yes,yes,yes,WIA InSchool Youth - Police Athletic League,190-20 109th Road,"Queens, NY 11412"
-73.88257545,40.85527761,DYCD593,DYCD,WIA InSchool Youth,718-588-8200,Mid-Bronx Council Services,,718-588-8200,10X660,Grace Dodge Vocational HS,2474,Crotona Avenue,Bronx,10458,School,0,Yes,Yes,No,No,No,No,Yes,Part-time,0,Yes,No,No,WIA InSchool Youth - Mid-Bronx Council Services,2474 Crotona Avenue,"Bronx, NY 10458"
-73.86161787,40.87518794,DYCD582,DYCD,WIA InSchool Youth,212-366-8441,Federation Employment & Guidance Services,131624000,212-366-8441,11X265,Bronx Lab School,800,East Gun Hill Road,Bronx,10467,school,0,Yes,Yes,No,No,No,No,Yes,Part-time,0,Yes,no,no,WIA InSchool Youth - Federation Employment & Guidance Services,800 East Gun Hill Road,"Bronx, NY 10467"
-73.90310228,40.70561022,DOE_DYCD549,DYCD,WIA InSchool Youth,718-456-5437 x232,Greater Ridgewood Youth Council,112518141,718-456-5437 x232,24Q093,I.S. 93,6656,Forest Avenue,Queens,11385,School,200,Yes,Yes,No,No,No,No,Yes,Part-time,200,Yes,No,No,WIA InSchool Youth - Greater Ridgewood Youth Council,6656 Forest Avenue,"Queens, NY 11385"
-73.91995016,40.81862408,DYCD594,DYCD,WIA InSchool Youth,718-588-8200,Mid-Bronx Council Services,,718-588-8200,07X600,Alfred. E. Smith Vocational HS,333,East 151 Street,Bronx,10451,School,0,Yes,Yes,No,No,No,No,Yes,Part-time,0,yes,no,no,WIA InSchool Youth - Mid-Bronx Council Services,333 East 151st Street,"Bronx, NY 10451"
-73.87545939,40.67863557,DYCD580,DYCD,WIA InSchool Youth,718-566-2129,East New York Development,112433064,718-566-2129,19K615,Transit Tech HS,1,Wells Street,Brooklyn,11208,School,0,Yes,Yes,No,No,No,No,Yes,Part-time,0,Yes,No,No,WIA InSchool Youth - East NY Dev.,1 Wells Street,"Brooklyn, NY 11208"
-73.91249473,40.87756074,DYCD590,DYCD,WIA InSchool Youth,800-622-5577,Henkels & McCoy,231535602,800-622-5577,10X475,J.F. Kennedy HS,99,Terrace View Avenue,Bronx,10463,School,0,Yes,Yes,No,No,No,No,Yes,Part-time,0,Yes,No,No,WIA InSchool Youth - Henkels & McCoy,99 Terrace View Avenue,"Bronx, NY 10463"
-73.94092963,40.80615105,DYCD585,DYCD,WIA InSchool Youth,212-534-0700,Harlem Children's Zone,237112974,212-534-0700,,Harlem Children's Zone,35,East 125th Street,Manhattan,10035,CBO,0,Yes,Yes,No,No,No,No,Yes,Full-time,0,yes,yes,yes,WIA InSchool Youth - Harlem Children's Zone,35 East 125th Street,"Manhattan, NY 10035"
-73.96210898,40.61732108,DYCD599,DYCD,WIA InSchool Youth,212-227-1000,National Society for Hebrew Day Schools,135564128,212-227-1000,,Bais Yaakov Academy,1213,Elm Avenue,Brooklyn,11230,CBO,0,Yes,Yes,No,No,No,No,Yes,Part-time,0,Yes,No,No,WIA InSchool Youth - National Society for Hebrew Day Schools,1213 Elm Avenue,"Brooklyn, NY 11230"
-73.8931395,40.7006763,DYCD583,DYCD,WIA InSchool Youth,718-456-5437 x232,Greater Ridgewood Youth Council,112518141,718-456-5437 x232,,Greater Ridgewood Youth Council,62-04,Myrtle Avenue,Queens,11385,CBO,0,Yes,Yes,No,No,No,No,Yes,Full-time,0,Yes,Yes,Yes,WIA InSchool Youth - Greater Ridgewood Youth Council,62-04 Myrtle Avenue,"Queens, NY 11385"
-73.96083206,40.7042668,DYCD597,DYCD,WIA InSchool Youth,212-227-1000,National Society for Hebrew Day Schools,135564128,212-227-1000,,Bais Yaakov of Adas Yereim,563,Bedford Avenue,Brooklyn,11211,CBO,0,Yes,Yes,No,No,No,No,Yes,Part-time,0,Yes,No,No,WIA InSchool Youth - National Society for Hebrew Day Schools,563 Bedford Avenue,"Brooklyn, NY 11211"
-73.8612783,40.75723871,DYCD581,DYCD,WIA InSchool Youth,718-651-0096,Elmcor Youth & Adult Activities,,718-651-0096,,Elmcor Youth & Adult Activities,33-16,108th Street,Queens,11368,CBO,0,Yes,Yes,No,No,No,No,Yes,Full-time,0,yes,yes,yes,WIA InSchool Youth - Elmcor Youth & Adult Activities,33-16 108th Street,"Queens, NY 11368"
-73.78584008,40.68849526,DYCD601,DYCD,WIA InSchool Youth,718-712-1100,New Spirit II,,718-712-1100,,New Spirit II - Youth Center,114-02,Guy R. Brewer Boulevard,Queens,11434,CBO,0,Yes,Yes,No,No,No,No,Yes,Part-time,0,yes,yes,yes,WIA InSchool Youth - New Spirit II,114-02 Guy R. Brewer Boulevard,"Queens, NY 11434"
-73.94590198,40.64819552,DYCD610,DYCD,WIA InSchool Youth,718-270-6908,Research Foundation/ Medgar Evers College,131988190,718-270-6908,17K181,PS 181,1023,New York Avenue,Brooklyn,11203,School,0,Yes,Yes,No,No,No,No,Yes,Full-time,0,Yes,No,No,WIA InSchool Youth - Research Foundation/ Medgar Evers,1023 New York Avenue,"Brooklyn, NY 11203"
-73.99234855,40.7297695,DYCD591,DYCD,WIA InSchool Youth,212-674-2600,"Hetrick-Martin Institute, Inc.",,212-674-2600,,Hetrick-Martin Institute,2,Astor Place,Manhattan,10003,CBO,0,Yes,Yes,No,No,No,No,Yes,Full-time,0,Yes,Yes,Yes,WIA InSchool Youth - Hetrick-Martin Institute,2 Astor Place,"Manhattan, NY 10003"
-73.87575587,40.87902052,DOE_DYCD531,DYCD,WIA InSchool Youth,718-882-4000,Mosholu-Montefiore Community Center,133622107,718-882-4000,,Mosholu Preservation Corp.,3400,Reservoir Oval East,Bronx,10467,CBO,83,Yes,Yes,No,No,No,No,Yes,Full-time,83,Yes,Yes,Yes,WIA InSchool Youth - Mosholu-Montefiore Comm. Center,3400 Reservoir Oval East,"Bronx, NY 10467"
-73.93677041,40.81872038,DOE_DYCD534,DYCD,WIA InSchool Youth,212-674-3500,New York City Mission Society,135562301,212-674-3500,,Minisink Townhouse,646,Malcolm X Boulevard,Manhattan,10037,CBO,100,Yes,Yes,No,No,No,No,Yes,Full-time,100,Yes,No,Yes,WIA InSchool Youth - NY City Mission Society,646 Malcolm X Boulevard,"Manhattan, NY 10037"
-74.08546115,40.64182154,DYCD607,DYCD,WIA InSchool Youth,212-477-6504,Police Athletic League,135596811,212-477-6504,,Police Athletic League,55,Layton Avenue,Staten Island,10301,CBO,0,Yes,Yes,No,No,No,No,Yes,Part-time,0,yes,yes,yes,WIA InSchool Youth - Police Athletic League,55 Layton Avenue,"Staten Island, NY 10301"
-73.96274864,40.80054827,DYCD586,DYCD,WIA InSchool Youth,212-534-0700,Harlem Children's Zone,237112974,212-534-0700,03M054,MS 54,103,West 107th Street,Manhattan,10025,School,0,Yes,Yes,No,No,No,No,Yes,Full-time,0,Yes,Yes,Yes,WIA InSchool Youth - Harlem Children's Zone,103 West 107th Street,"Manhattan, NY 10025"
-73.80908458,40.724201,DYCD608,DYCD,WIA InSchool Youth,718-651-7770,Child Center of NY,111733454,718-651-7770,25Q252,IS 252,158-40,76th Road,Queens,11366,School,0,Yes,Yes,No,No,No,No,Yes,Full-time,0,yes,yes,yes,WIA InSchool Youth - The Child Center of NY,158-40 76th Road,"Queens, NY 11366"
-73.95978734,40.70250263,DYCD598,DYCD,WIA InSchool Youth,212-227-1000,National Society for Hebrew Day Schools,135564128,212-227-1000,,Beth Chana,620,Bedford Avenue,Brooklyn,11211,CBO,0,Yes,Yes,No,No,No,No,Yes,Part-time,0,Yes,No,No,WIA InSchool Youth - National Society for Hebrew Day Schools,620 Bedford Avenue,"Brooklyn, NY 11211"
-73.90207887,40.83112155,DYCD744,DYCD,OST,800-246-4646,The After School Corporation,134004600,(718) 839-1122,09X002,P.S. 002 Morrisania (X002),1260,Franklin Avenue,Bronx,10456,School,200,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,200,yes,yes,yes,OST - The After School Corporation,1260 Franklin Avenue,"Bronx, NY 10456"
-73.9862482,40.75436638,DYCD745,DYCD,OST,800-246-4646,The After School Corporation,134004600,(646) 943-8735,,City Scholars Academy,1440,"Broadway, 16th Floor",Manhattan,10018,Center,500,Yes,Yes,yes,unknown,no,no,yes,Part-time,500,no,no,no,OST - The After School Corporation,"1440 Broadway, 16th Floor","Manhattan, NY 10018"
-73.79848963,40.71645102,DYCD746,DYCD,OST,800-246-4646,The After School Corporation,134004600,(646) 943-8746,28Q620,City Scholars at Thomas Edison HS,165-65,84th Avenue,Queens,11432,School,400,Yes,Yes,yes,unknown,no,no,yes,Part-time,400,no,no,no,OST - The After School Corporation,165-65 84th Avenue,"Queens, NY 11432"
-73.96874654,40.69545467,DYCD747,DYCD,OST,800-246-4646,The After School Corporation,134004600,(646) 943-8745,13K670,City Scholars at Benjamin Banneker Academy,71-77,Clinton Avenue,Brooklyn,11205,School,400,Yes,Yes,yes,unknown,no,no,yes,Part-time,400,no,no,no,OST - The After School Corporation,71-77 Clinton Avenue,"Brooklyn, NY 11205"
-74.21383762,40.54198469,DYCD748,DYCD,OST,800-246-4646,"United Activities Unlimited, Inc.",132921483,718-448-4834,31R056,PS 56 THE LOUIS DESARIO SCHOOL (R056),250,KRAMER AVENUE,Staten Island,10309,School,100,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,100,Yes,Yes,Yes,OST - United Activities Unlimited,250 Kramer Avenue,"Staten Island, NY 10309"
-74.15683287,40.63171888,DYCD749,DYCD,OST,800-246-4646,"United Activities Unlimited, Inc.",132921483,718-448-4834,31R044,PS 044 THOMAS C BROWN (R044),80,MAPLE PARKWAY,Staten Island,10303,School,125,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,125,Yes,Yes,Yes,OST - United Activities Unlimited,80 Maple Parkway,"Staten Island, NY 10303"
-74.11713574,40.63634139,DYCD750,DYCD,OST,800-246-4646,"United Activities Unlimited, Inc.",132921483,(718) 448-4834,31R018,PS 018 JOHN G WHITTIER (R018),221,BROADWAY,Staten Island,10310,School,100,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,100,Yes,Yes,Yes,OST - United Activities Unlimited,221 Broadway,"Staten Island, NY 10310"
-73.9804445,40.67990295,DYCD751,DYCD,OST,800-246-4646,"University Settlement Society of New York, Inc",135562374,(917) 337-3211,13K133,PS 133 WILLIAM A BUTLER (K133),375,BUTLER STREET,Brooklyn,11217,School,129,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,129,Yes,Yes,Yes,OST - University Settlement Society of NY,375 Butler Street,"Brooklyn, NY 11217"
-73.92784729,40.85296841,DYCD752,DYCD,OST,800-246-4646,Washington Hts.-Inwood Coalition,,(917) 388-5664,06M189,PS 189 (M189),2580,AMSTERDAM AVENUE,Manhattan,10040,School,135,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,135,Yes,Yes,Yes,OST - Washington Hts.-Inwood Coalition,2580 Amsterdam Avenue,"Manhattan, NY 10040"
-73.90034739,40.75305294,DYCD753,DYCD,OST,800-246-4646,"Woodside On The Move, Inc.",,718-476-8449,30Q152,PS 152 GWENDOLYN ALLEYNE (Q152),33-52,62 STREET,Queens,11377,School,185,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,185,Yes,Yes,Yes,OST - Woodside On The Move,33-52 62 Street,"Queens, NY 11377"
-73.92662808,40.83253083,DYCD754,DYCD,OST,800-246-4646,Woodycrest Center For Human Development,133184179,(718) 293-3198,09X073,PS 073 BRONX (X073),1020,ANDERSON AVENUE,Bronx,10452,School,200,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,200,Yes,Yes,Yes,OST - Woodycrest Center For Human Dev.,1020 Anderson Avenue,"Bronx, NY 10452"
-73.99790653,40.64008523,DYCD755,DYCD,OST,800-246-4646,Yeshiva Kehilath Yakov (Parent Hdqtrs),,(718) 972-2900,,Yeshiva Kehilath Yakov,4706,10th Avenue,Brooklyn,11219,Center,128,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,128,Yes,Yes,Yes,OST- Yeshiva Kehilath,4706 10th Avenue,"Brooklyn, NY 11219"
-73.95254796,40.69260586,DYCD756,DYCD,OST,800-246-4646,YMCA of Greater New York/Bedford Stuyvesant Branch,131624228,718-789-1497,13K054,PS 054 SAMUEL C BARNES (K054),195,SANFORD STREET,Brooklyn,11205,School,140,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,140,Yes,Yes,Yes,OST - YMCA of Greater NY/Bedford Stuyvesant,195 Sanford Street,"Brooklyn, NY 11205"
-73.9137627,40.69751946,DOE_DYCD541,DYCD,WIA InSchool Youth,718-381-9653,Ridgewood Bushwick Senior Citizens' Council,112453853,718-381-9653,,Ridgewood Bushwick Youth Center,1474,Gates Avenue,Brooklyn,11237,CBO,100,Yes,Yes,No,No,No,No,Yes,Full-time,100,Yes,Yes,Yes,WIA InSchool Youth - Ridgewood Bushwick Senior Citizens Council,1474 Gates Avenue,"Brooklyn, NY 11237"
-73.89335682,40.8212018,DYCD619,DYCD,WIA InSchool Youth,718-589-1510,Simpson Street Development Association,133082529,718-589-1510,,Simpson Street Dev. Association,997,East 163rd Street,Bronx,10459,CBO,0,Yes,Yes,No,No,No,No,Yes,Full-time,0,Yes,No,No,WIA InSchool Youth - Simpson Street Dev. Association,997 East 163 Street,"Bronx, NY 10459"
-73.95153347,40.65640478,DYCD611,DYCD,WIA InSchool Youth,718-270-6908,Research Foundation/ Medgar Evers College,131988190,718-270-6908,17K002,MS 2,655,Parkside Avenue,Brooklyn,11226,School,0,Yes,Yes,No,No,No,No,Yes,Full-time,0,Yes,No,No,WIA InSchool Youth - Research Foundation/ Medgar Evers,655 Parkside Avenue,"Brooklyn, NY 11226"
-73.98188317,40.69806338,DYCD681,DYCD,OST,800-246-4646,Madison Square Boys & Girls Club,135596792,718-625-4295,,Navy Yard,240,Nassau Street,Brooklyn,11201,center,120,No,Yes,unknown,unknown,No,Yes,No,Full-time,120,Yes,Yes,Yes,OST - Madison Square Boys & Girls Club,240 Nassau Street,"Brooklyn, NY 11201"
-73.89303083,40.74231585,DYCD682,DYCD,OST,800-246-4646,"Maspeth Town Hall, Inc.",237259702,718-424-5905,24Q012,PS 012 JAMES B COLGATE (Q012),42-00,72 STREET,Queens,11377,School,210,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,210,Yes,Yes,Yes,OST - Maspeth Town Hall,42-00 72 Street,"Queens, NY 11377"
-73.97488122,40.59587785,DYCD683,DYCD,OST,800-246-4646,Mercy First,,718-848-1532,21K095,PS 095 THE GRAVESEND,345,Van Sicklen Street,Brooklyn,11223,School,120,No,Yes,unknown,unknown,No,Yes,No,Full-time,120,Yes,Yes,Yes,OST - MercyFirst,345 Van Sicklen Street,"Brooklyn, NY 11223"
-74.00419638,40.65258542,DYCD684,DYCD,OST,800-246-4646,"Morningside Center for Teaching Social Responsibility, Inc.",,718-832-5858,15K024,PS 024 (K024),427,38th Street,Brooklyn,11232,School,220,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,220,yes,yes,yes,OST - Morningside Ctr. for Teaching Soc. Respon.,427 38th Street,"Brooklyn, NY 11232"
-73.90150656,40.87555457,DYCD685,DYCD,OSt,800-246-4646,"Mosholu Montefiore Community Center, Inc.",133622107,212-729-6384,10X237,"Marie Curie H.S. for Nursing,Medicine&Health X237",120,West 231 Street,Bronx,10463,School,200,No,Yes,unknown,unknown,No,Yes,Yes,Part-time,200,No,No,No,OST - Mosholu Montefiore Comm. Center,120 West 231 Street,"Bronx, NY 10463"
-73.89148407,40.88300886,DYCD690,DYCD,OST,800-246-4646,"Mosholu Montefiore Community Center, Inc.",133622107,718-548-7680,10X095,PS 095 SHEILA MENCHER (X095),3961,HILLMAN AVENUE,Bronx,10463,School,188,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,188,Yes,Yes,Yes,OST - Mosholu Montefiore Comm. Center,3961 Hillman Avenue,"Bronx, NY 10463"
-73.91151469,40.84987516,DYCD691,DYCD,OST,800-246-4646,Mount Hope Housing Company,,718-466-3600,,Mount Hope Housing After School Program,1822,Davidson Avenue,Bronx,10453,Center,120,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,120,Yes,Yes,Yes,OST - Mount Hope Housing,1822 Davidson Avenue,"Bronx, NY 10453"
-73.91076734,40.75757916,DYCD692,DYCD,OST,800-246-4646,National Chorale,,718-721-5404,30Q455,William C. Bryant HS,48-10,31st Avenue,Queens,11103,school,50,no,yes,unknown,unknown,no,no,yes,Part-time,50,no,no,no,OST - National Chorale,48-10 31st Avenue,"Queens, NY 11103"
-74.24411157,40.50953346,NYPL80,NYPL,Other,212-340-0903,,,718-984-0945,,Tottenville Branch,7430,Amboy Road,Staten Island,10307,Library,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Tottenville Branch",7430 Amboy Road,"Staten Island, NY 10307"
-74.08208535,40.64500004,DYCD694,DYCD,OST,800-246-4646,New York Center for Interpersonal Development,237085239,718-947-4122,31R450,Curtis High School,105,Hamilton Avenue,Staten Island,10301,school,30,no,yes,unknown,unknown,no,no,yes,Part-time,30,no,no,no,OST - NY Center for Interpersonal Dev.,105 Hamilton Avenue,"Staten Island, NY 10301"
-74.0868029,40.61080838,DYCD695,DYCD,OST,800-246-4646,New York Center for Interpersonal Development,237085239,(718) 947-4122,31R470,Concord HS,109,Rhine Avenue,Staten Island,10304,School,30,no,yes,unknown,unknown,No,No,Yes,Part-time,30,no,no,no,OST - NY Center for Interpersonal Dev.,109 Rhine Ave.,"Staten Island, NY 10304"
-73.94279994,40.8143796,DYCD696,DYCD,OST,800-246-4646,New York City Mission Society,135562301,(212) 283-0426,05M175,PS 175 HENRY H GARNET (M175),175,WEST 134 STREET,Manhattan,10030,School,150,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,150,Yes,Yes,Yes,OST - NY City Mission Society,175 West 134th Street,"Manhattan, NY 10030"
-73.96584306,40.67857501,DYCD697,DYCD,OST,800-246-4646,New York Junior Tennis League,,(347) 417-8189,17K009,Public School 9,80,Underhill Avenue,Brooklyn,11238,School,40,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,40,yes,yes,yes,OST - NY Junior Tennis League,80 Underhill Avenue,Brooklyn
-73.9700804,40.60234292,DYCD698,DYCD,OST,800-246-4646,New York Junior Tennis League,,(718) 339-2464,21K215,P.S. 215 MORRIS H. WEISS (K215),415,AVENUE S,Brooklyn,11223,School,150,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,150,Yes,Yes,Yes,OST - NY Junior Tennis League,415 Avenue S,"Brooklyn, NY 11223"
-73.79482214,40.59434211,DYCD699,DYCD,OST,800-246-4646,New York Junior Tennis League,,(718) 634-7914,27Q042,P.S. 042 R. Vernam (Q042),488,BEACH 66 STREET,Queens,11692,School,120,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,120,yes,yes,yes,OST - NY Junior Tennis League,488 Beach 66 Street,Queens
-73.86263253,40.82193238,DYCD700,DYCD,OST,800-246-4646,New York Junior Tennis League,,(718) 842-1461,08x100,PS 100 ISSAC CLASON (X100),800,TAYLOR AVENUE,Bronx,10473,School,150,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,150,Yes,Yes,Yes,OST - NY Junior Tennis League,800 Taylor Avenue,"Bronx, NY 10473"
-73.82305273,40.58677877,DYCD701,DYCD,OST,800-246-4646,New York Junior Tennis League,,(347) 417-8182,27Q262,Channel View School for Research (JHS 262),100-00,Beach Channel Drive,Queens,11694,School,40,no,yes,unknown,unknown,No,yes,No,Full-time,40,yes,yes,yes,OST - NY Junior Tennis League,100-00 Beach Channel Drive,Queens
-73.8087902,40.74076417,DYCD702,DYCD,OST,800-246-4646,New York Junior Tennis League,,(347) 417-8189,25Q163,Public School 163,159-01,59th Avenue,Queens,11365,School,40,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,40,yes,yes,yes,OST - NY Junior Tennis League,159-01 59th Avenue,Queens
-73.75856246,40.67626276,DYCD703,DYCD,OST,800-246-4646,New York Junior Tennis League,,(718) 528-5399,29Q037,PS37Q Cynthia Jenkins,179-37,137th Avenue,Queens,11434,School,150,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,150,yes,yes,yes,OST - NY Junior Tennis League,179-37 137th Avenue,Queens
-73.92411956,40.7558058,DYCD704,DYCD,OST,800-246-4646,New York Junior Tennis League,,(718) 392-3405,30Q706,Our World Neighborhood Charter School (Q706),36-12,35th Avenue,Queens,11106,School,150,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,150,yes,yes,yes,OST - NY Junior Tennis League,36-12 35th Avenue,Queens
-73.90585303,40.82491939,DYCD705,DYCD,OST,800-246-4646,New York Junior Tennis League,,(718) 378-9664,08X146,PS 146 EDWARD COLLINS (X146),968,CAULDWELL AVENUE,Bronx,10456,School,150,Yes,Yes,unknown,unknown,Yes,No,No,Full-time,150,Yes,Yes,Yes,OST - NY Junior Tennis League,968 Cauldwell Avenue,"Bronx, NY 10456"
